tool	rank	metric	sample	value
Gold standard	species	Sum of abundances	marmgCAMI2_short_read_sample_8	0.8727900000000026
Gold standard	strain	Sum of abundances	marmgCAMI2_short_read_sample_8	0.9993100000000037
Gold standard	superkingdom	Taxon counts	marmgCAMI2_short_read_sample_8	2.0
Gold standard	phylum	Taxon counts	marmgCAMI2_short_read_sample_8	23.0
Gold standard	class	Taxon counts	marmgCAMI2_short_read_sample_8	30.0
Gold standard	order	Taxon counts	marmgCAMI2_short_read_sample_8	72.0
Gold standard	family	Taxon counts	marmgCAMI2_short_read_sample_8	116.0
Gold standard	genus	Taxon counts	marmgCAMI2_short_read_sample_8	216.0
Gold standard	species	Taxon counts	marmgCAMI2_short_read_sample_8	345.0
Gold standard	strain	Taxon counts	marmgCAMI2_short_read_sample_8	532.0
Gold standard	superkingdom	Bray-Curtis distance	marmgCAMI2_short_read_sample_9	0.0
Gold standard	phylum	Bray-Curtis distance	marmgCAMI2_short_read_sample_9	0.0
Gold standard	class	Bray-Curtis distance	marmgCAMI2_short_read_sample_9	0.0
Gold standard	order	Bray-Curtis distance	marmgCAMI2_short_read_sample_9	0.0
Gold standard	family	Bray-Curtis distance	marmgCAMI2_short_read_sample_9	0.0
Gold standard	genus	Bray-Curtis distance	marmgCAMI2_short_read_sample_9	0.0
Gold standard	species	Bray-Curtis distance	marmgCAMI2_short_read_sample_9	0.0
Gold standard	strain	Bray-Curtis distance	marmgCAMI2_short_read_sample_9	0.0
Gold standard	superkingdom	Shannon diversity	marmgCAMI2_short_read_sample_9	0.28627611749274107
Gold standard	superkingdom	Shannon equitability	marmgCAMI2_short_read_sample_9	0.41300913503172376
Gold standard	phylum	Shannon diversity	marmgCAMI2_short_read_sample_9	1.3097355328770404
Gold standard	phylum	Shannon equitability	marmgCAMI2_short_read_sample_9	0.43019408122884795
Gold standard	class	Shannon diversity	marmgCAMI2_short_read_sample_9	1.8737649866058077
Gold standard	class	Shannon equitability	marmgCAMI2_short_read_sample_9	0.5564598660799381
Gold standard	order	Shannon diversity	marmgCAMI2_short_read_sample_9	3.011772707552791
Gold standard	order	Shannon equitability	marmgCAMI2_short_read_sample_9	0.729749125317102
Gold standard	family	Shannon diversity	marmgCAMI2_short_read_sample_9	3.3892615614536536
Gold standard	family	Shannon equitability	marmgCAMI2_short_read_sample_9	0.739211690643525
Gold standard	genus	Shannon diversity	marmgCAMI2_short_read_sample_9	3.979569940792307
Gold standard	genus	Shannon equitability	marmgCAMI2_short_read_sample_9	0.766339882086658
Gold standard	species	Shannon diversity	marmgCAMI2_short_read_sample_9	3.812200761396495
Gold standard	species	Shannon equitability	marmgCAMI2_short_read_sample_9	0.6804926641662814
Gold standard	strain	Shannon diversity	marmgCAMI2_short_read_sample_9	4.902422203989917
Gold standard	strain	Shannon equitability	marmgCAMI2_short_read_sample_9	0.8135631003551482
Gold standard	superkingdom	True positives	marmgCAMI2_short_read_sample_9	2.0
Gold standard	superkingdom	False negatives	marmgCAMI2_short_read_sample_9	0.0
Gold standard	superkingdom	False positives	marmgCAMI2_short_read_sample_9	0.0
Gold standard	superkingdom	Completeness	marmgCAMI2_short_read_sample_9	1.0
Gold standard	superkingdom	Purity	marmgCAMI2_short_read_sample_9	1.0
Gold standard	superkingdom	F1 score	marmgCAMI2_short_read_sample_9	1.0
Gold standard	superkingdom	Jaccard index	marmgCAMI2_short_read_sample_9	1.0
Gold standard	phylum	True positives	marmgCAMI2_short_read_sample_9	21.0
Gold standard	phylum	False negatives	marmgCAMI2_short_read_sample_9	0.0
Gold standard	phylum	False positives	marmgCAMI2_short_read_sample_9	0.0
Gold standard	phylum	Completeness	marmgCAMI2_short_read_sample_9	1.0
Gold standard	phylum	Purity	marmgCAMI2_short_read_sample_9	1.0
Gold standard	phylum	F1 score	marmgCAMI2_short_read_sample_9	1.0
Gold standard	phylum	Jaccard index	marmgCAMI2_short_read_sample_9	1.0
Gold standard	class	True positives	marmgCAMI2_short_read_sample_9	29.0
Gold standard	class	False negatives	marmgCAMI2_short_read_sample_9	0.0
Gold standard	class	False positives	marmgCAMI2_short_read_sample_9	0.0
Gold standard	class	Completeness	marmgCAMI2_short_read_sample_9	1.0
Gold standard	class	Purity	marmgCAMI2_short_read_sample_9	1.0
Gold standard	class	F1 score	marmgCAMI2_short_read_sample_9	1.0
Gold standard	class	Jaccard index	marmgCAMI2_short_read_sample_9	1.0
Gold standard	order	True positives	marmgCAMI2_short_read_sample_9	62.0
Gold standard	order	False negatives	marmgCAMI2_short_read_sample_9	0.0
Gold standard	order	False positives	marmgCAMI2_short_read_sample_9	0.0
Gold standard	order	Completeness	marmgCAMI2_short_read_sample_9	1.0
Gold standard	order	Purity	marmgCAMI2_short_read_sample_9	1.0
Gold standard	order	F1 score	marmgCAMI2_short_read_sample_9	1.0
Gold standard	order	Jaccard index	marmgCAMI2_short_read_sample_9	1.0
Gold standard	family	True positives	marmgCAMI2_short_read_sample_9	98.0
Gold standard	family	False negatives	marmgCAMI2_short_read_sample_9	0.0
Gold standard	family	False positives	marmgCAMI2_short_read_sample_9	0.0
Gold standard	family	Completeness	marmgCAMI2_short_read_sample_9	1.0
Gold standard	family	Purity	marmgCAMI2_short_read_sample_9	1.0
Gold standard	family	F1 score	marmgCAMI2_short_read_sample_9	1.0
Gold standard	family	Jaccard index	marmgCAMI2_short_read_sample_9	1.0
Gold standard	genus	True positives	marmgCAMI2_short_read_sample_9	180.0
Gold standard	genus	False negatives	marmgCAMI2_short_read_sample_9	0.0
Gold standard	genus	False positives	marmgCAMI2_short_read_sample_9	0.0
Gold standard	genus	Completeness	marmgCAMI2_short_read_sample_9	1.0
Gold standard	genus	Purity	marmgCAMI2_short_read_sample_9	1.0
Gold standard	genus	F1 score	marmgCAMI2_short_read_sample_9	1.0
Gold standard	genus	Jaccard index	marmgCAMI2_short_read_sample_9	1.0
Gold standard	species	True positives	marmgCAMI2_short_read_sample_9	271.0
Gold standard	species	False negatives	marmgCAMI2_short_read_sample_9	0.0
Gold standard	species	False positives	marmgCAMI2_short_read_sample_9	0.0
Gold standard	species	Completeness	marmgCAMI2_short_read_sample_9	1.0
Gold standard	species	Purity	marmgCAMI2_short_read_sample_9	1.0
Gold standard	species	F1 score	marmgCAMI2_short_read_sample_9	1.0
Gold standard	species	Jaccard index	marmgCAMI2_short_read_sample_9	1.0
Gold standard	strain	True positives	marmgCAMI2_short_read_sample_9	414.0
Gold standard	strain	False negatives	marmgCAMI2_short_read_sample_9	0.0
Gold standard	strain	False positives	marmgCAMI2_short_read_sample_9	0.0
Gold standard	strain	Completeness	marmgCAMI2_short_read_sample_9	1.0
Gold standard	strain	Purity	marmgCAMI2_short_read_sample_9	1.0
Gold standard	strain	F1 score	marmgCAMI2_short_read_sample_9	1.0
Gold standard	strain	Jaccard index	marmgCAMI2_short_read_sample_9	1.0
Gold standard	superkingdom	L1 norm error	marmgCAMI2_short_read_sample_9	0.0
Gold standard	phylum	L1 norm error	marmgCAMI2_short_read_sample_9	0.0
Gold standard	class	L1 norm error	marmgCAMI2_short_read_sample_9	0.0
Gold standard	order	L1 norm error	marmgCAMI2_short_read_sample_9	0.0
Gold standard	family	L1 norm error	marmgCAMI2_short_read_sample_9	0.0
Gold standard	genus	L1 norm error	marmgCAMI2_short_read_sample_9	0.0
Gold standard	species	L1 norm error	marmgCAMI2_short_read_sample_9	0.0
Gold standard	strain	L1 norm error	marmgCAMI2_short_read_sample_9	0.0
Gold standard	na	Weighted UniFrac error	marmgCAMI2_short_read_sample_9	0.0
Gold standard	na	Unweighted UniFrac error	marmgCAMI2_short_read_sample_9	0.0
Gold standard	na	Weighted UniFrac (CAMI)	marmgCAMI2_short_read_sample_9	0.0
Gold standard	na	Unweighted UniFrac (CAMI)	marmgCAMI2_short_read_sample_9	0.0
Gold standard	superkingdom	Sum of abundances	marmgCAMI2_short_read_sample_9	1.0
Gold standard	phylum	Sum of abundances	marmgCAMI2_short_read_sample_9	1.0
Gold standard	class	Sum of abundances	marmgCAMI2_short_read_sample_9	0.96173
Gold standard	order	Sum of abundances	marmgCAMI2_short_read_sample_9	0.9743500000000002
Gold standard	family	Sum of abundances	marmgCAMI2_short_read_sample_9	0.9610800000000005
Gold standard	genus	Sum of abundances	marmgCAMI2_short_read_sample_9	0.9763900000000005
Gold standard	species	Sum of abundances	marmgCAMI2_short_read_sample_9	0.8183100000000016
Gold standard	strain	Sum of abundances	marmgCAMI2_short_read_sample_9	0.9995800000000031
Gold standard	superkingdom	Taxon counts	marmgCAMI2_short_read_sample_9	2.0
Gold standard	phylum	Taxon counts	marmgCAMI2_short_read_sample_9	21.0
Gold standard	class	Taxon counts	marmgCAMI2_short_read_sample_9	29.0
Gold standard	order	Taxon counts	marmgCAMI2_short_read_sample_9	62.0
Gold standard	family	Taxon counts	marmgCAMI2_short_read_sample_9	98.0
Gold standard	genus	Taxon counts	marmgCAMI2_short_read_sample_9	180.0
Gold standard	species	Taxon counts	marmgCAMI2_short_read_sample_9	271.0
Gold standard	strain	Taxon counts	marmgCAMI2_short_read_sample_9	414.0
Gold standard	superkingdom	Bray-Curtis distance	marmgCAMI2_short_read_average	0.0
Gold standard	phylum	Bray-Curtis distance	marmgCAMI2_short_read_average	0.0
Gold standard	class	Bray-Curtis distance	marmgCAMI2_short_read_average	0.0
Gold standard	order	Bray-Curtis distance	marmgCAMI2_short_read_average	0.0
Gold standard	family	Bray-Curtis distance	marmgCAMI2_short_read_average	0.0
Gold standard	genus	Bray-Curtis distance	marmgCAMI2_short_read_average	0.0
Gold standard	species	Bray-Curtis distance	marmgCAMI2_short_read_average	0.0
Gold standard	strain	Bray-Curtis distance	marmgCAMI2_short_read_average	0.0
Gold standard	superkingdom	Shannon diversity	marmgCAMI2_short_read_average	0.35055225114645705
Gold standard	superkingdom	Shannon equitability	marmgCAMI2_short_read_average	0.505739994301456
Gold standard	phylum	Shannon diversity	marmgCAMI2_short_read_average	1.3286329816427345
Gold standard	phylum	Shannon equitability	marmgCAMI2_short_read_average	0.4127630433513652
Gold standard	class	Shannon diversity	marmgCAMI2_short_read_average	1.8963813474779614
Gold standard	class	Shannon equitability	marmgCAMI2_short_read_average	0.537772962872076
Gold standard	order	Shannon diversity	marmgCAMI2_short_read_average	3.0748419381384022
Gold standard	order	Shannon equitability	marmgCAMI2_short_read_average	0.6997104369427162
Gold standard	family	Shannon diversity	marmgCAMI2_short_read_average	3.502187977469668
Gold standard	family	Shannon equitability	marmgCAMI2_short_read_average	0.7128911065253758
Gold standard	genus	Shannon diversity	marmgCAMI2_short_read_average	4.14475250515631
Gold standard	genus	Shannon equitability	marmgCAMI2_short_read_average	0.7398544439486664
Gold standard	species	Shannon diversity	marmgCAMI2_short_read_average	4.1626309356998075
Gold standard	species	Shannon equitability	marmgCAMI2_short_read_average	0.6753883369667988
Gold standard	strain	Shannon diversity	marmgCAMI2_short_read_average	5.14351006003848
Gold standard	strain	Shannon equitability	marmgCAMI2_short_read_average	0.7729774820215356
Gold standard	superkingdom	True positives	marmgCAMI2_short_read_average	2.0
Gold standard	superkingdom	False negatives	marmgCAMI2_short_read_average	0.0
Gold standard	superkingdom	False positives	marmgCAMI2_short_read_average	0.0
Gold standard	superkingdom	Completeness	marmgCAMI2_short_read_average	1.0
Gold standard	superkingdom	Purity	marmgCAMI2_short_read_average	1.0
Gold standard	superkingdom	F1 score	marmgCAMI2_short_read_average	1.0
Gold standard	superkingdom	Jaccard index	marmgCAMI2_short_read_average	1.0
Gold standard	phylum	True positives	marmgCAMI2_short_read_average	25.0
Gold standard	phylum	False negatives	marmgCAMI2_short_read_average	0.0
Gold standard	phylum	False positives	marmgCAMI2_short_read_average	0.0
Gold standard	phylum	Completeness	marmgCAMI2_short_read_average	1.0
Gold standard	phylum	Purity	marmgCAMI2_short_read_average	1.0
Gold standard	phylum	F1 score	marmgCAMI2_short_read_average	1.0
Gold standard	phylum	Jaccard index	marmgCAMI2_short_read_average	1.0
Gold standard	class	True positives	marmgCAMI2_short_read_average	34.0
Gold standard	class	False negatives	marmgCAMI2_short_read_average	0.0
Gold standard	class	False positives	marmgCAMI2_short_read_average	0.0
Gold standard	class	Completeness	marmgCAMI2_short_read_average	1.0
Gold standard	class	Purity	marmgCAMI2_short_read_average	1.0
Gold standard	class	F1 score	marmgCAMI2_short_read_average	1.0
Gold standard	class	Jaccard index	marmgCAMI2_short_read_average	1.0
Gold standard	order	True positives	marmgCAMI2_short_read_average	81.0
Gold standard	order	False negatives	marmgCAMI2_short_read_average	0.0
Gold standard	order	False positives	marmgCAMI2_short_read_average	0.0
Gold standard	order	Completeness	marmgCAMI2_short_read_average	1.0
Gold standard	order	Purity	marmgCAMI2_short_read_average	1.0
Gold standard	order	F1 score	marmgCAMI2_short_read_average	1.0
Gold standard	order	Jaccard index	marmgCAMI2_short_read_average	1.0
Gold standard	family	True positives	marmgCAMI2_short_read_average	136.0
Gold standard	family	False negatives	marmgCAMI2_short_read_average	0.0
Gold standard	family	False positives	marmgCAMI2_short_read_average	0.0
Gold standard	family	Completeness	marmgCAMI2_short_read_average	1.0
Gold standard	family	Purity	marmgCAMI2_short_read_average	1.0
Gold standard	family	F1 score	marmgCAMI2_short_read_average	1.0
Gold standard	family	Jaccard index	marmgCAMI2_short_read_average	1.0
Gold standard	genus	True positives	marmgCAMI2_short_read_average	271.0
Gold standard	genus	False negatives	marmgCAMI2_short_read_average	0.0
Gold standard	genus	False positives	marmgCAMI2_short_read_average	0.0
Gold standard	genus	Completeness	marmgCAMI2_short_read_average	1.0
Gold standard	genus	Purity	marmgCAMI2_short_read_average	1.0
Gold standard	genus	F1 score	marmgCAMI2_short_read_average	1.0
Gold standard	genus	Jaccard index	marmgCAMI2_short_read_average	1.0
Gold standard	species	True positives	marmgCAMI2_short_read_average	475.0
Gold standard	species	False negatives	marmgCAMI2_short_read_average	0.0
Gold standard	species	False positives	marmgCAMI2_short_read_average	0.0
Gold standard	species	Completeness	marmgCAMI2_short_read_average	1.0
Gold standard	species	Purity	marmgCAMI2_short_read_average	1.0
Gold standard	species	F1 score	marmgCAMI2_short_read_average	1.0
Gold standard	species	Jaccard index	marmgCAMI2_short_read_average	1.0
Gold standard	strain	True positives	marmgCAMI2_short_read_average	776.0
Gold standard	strain	False negatives	marmgCAMI2_short_read_average	0.0
Gold standard	strain	False positives	marmgCAMI2_short_read_average	0.0
Gold standard	strain	Completeness	marmgCAMI2_short_read_average	1.0
Gold standard	strain	Purity	marmgCAMI2_short_read_average	1.0
Gold standard	strain	F1 score	marmgCAMI2_short_read_average	1.0
Gold standard	strain	Jaccard index	marmgCAMI2_short_read_average	1.0
Gold standard	superkingdom	L1 norm error	marmgCAMI2_short_read_average	0.0
Gold standard	phylum	L1 norm error	marmgCAMI2_short_read_average	0.0
Gold standard	class	L1 norm error	marmgCAMI2_short_read_average	0.0
Gold standard	order	L1 norm error	marmgCAMI2_short_read_average	0.0
Gold standard	family	L1 norm error	marmgCAMI2_short_read_average	0.0
Gold standard	genus	L1 norm error	marmgCAMI2_short_read_average	0.0
Gold standard	species	L1 norm error	marmgCAMI2_short_read_average	0.0
Gold standard	strain	L1 norm error	marmgCAMI2_short_read_average	0.0
Gold standard	na	Weighted UniFrac error	marmgCAMI2_short_read_average	0.0
Gold standard	na	Unweighted UniFrac error	marmgCAMI2_short_read_average	0.0
Gold standard	na	Weighted UniFrac (CAMI)	marmgCAMI2_short_read_average	0.0
Gold standard	na	Unweighted UniFrac (CAMI)	marmgCAMI2_short_read_average	0.0
Gold standard	superkingdom	Sum of abundances	marmgCAMI2_short_read_average	1.0
Gold standard	phylum	Sum of abundances	marmgCAMI2_short_read_average	0.99989
Gold standard	class	Sum of abundances	marmgCAMI2_short_read_average	0.9569599999999997
Gold standard	order	Sum of abundances	marmgCAMI2_short_read_average	0.9630599999999998
Gold standard	family	Sum of abundances	marmgCAMI2_short_read_average	0.9515600000000001
Gold standard	genus	Sum of abundances	marmgCAMI2_short_read_average	0.9823400000000011
Gold standard	species	Sum of abundances	marmgCAMI2_short_read_average	0.8696500000000011
Gold standard	strain	Sum of abundances	marmgCAMI2_short_read_average	1.0000400000000027
Gold standard	superkingdom	Taxon counts	marmgCAMI2_short_read_average	2.0
Gold standard	phylum	Taxon counts	marmgCAMI2_short_read_average	25.0
Gold standard	class	Taxon counts	marmgCAMI2_short_read_average	34.0
Gold standard	order	Taxon counts	marmgCAMI2_short_read_average	81.0
Gold standard	family	Taxon counts	marmgCAMI2_short_read_average	136.0
Gold standard	genus	Taxon counts	marmgCAMI2_short_read_average	271.0
Gold standard	species	Taxon counts	marmgCAMI2_short_read_average	475.0
Gold standard	strain	Taxon counts	marmgCAMI2_short_read_average	776.0
kmcp-se-r1.c-m3.profile	superkingdom	Bray-Curtis distance	marmgCAMI2_short_read_sample_0	0.007927430000000006
kmcp-se-r1.c-m3.profile	phylum	Bray-Curtis distance	marmgCAMI2_short_read_sample_0	0.034438608601698735
kmcp-se-r1.c-m3.profile	class	Bray-Curtis distance	marmgCAMI2_short_read_sample_0	0.03816318331429902
kmcp-se-r1.c-m3.profile	order	Bray-Curtis distance	marmgCAMI2_short_read_sample_0	0.08032347781144977
kmcp-se-r1.c-m3.profile	family	Bray-Curtis distance	marmgCAMI2_short_read_sample_0	0.08793071007711706
kmcp-se-r1.c-m3.profile	genus	Bray-Curtis distance	marmgCAMI2_short_read_sample_0	0.08677243954785444
kmcp-se-r1.c-m3.profile	species	Bray-Curtis distance	marmgCAMI2_short_read_sample_0	0.14102671185085047
kmcp-se-r1.c-m3.profile	superkingdom	Shannon diversity	marmgCAMI2_short_read_sample_0	0.42742819624535144
kmcp-se-r1.c-m3.profile	superkingdom	Shannon equitability	marmgCAMI2_short_read_sample_0	0.6166485390592832
kmcp-se-r1.c-m3.profile	phylum	Shannon diversity	marmgCAMI2_short_read_sample_0	1.2057050506957474
kmcp-se-r1.c-m3.profile	phylum	Shannon equitability	marmgCAMI2_short_read_sample_0	0.44522994817637074
